ID,stationName,Date,Time,Status,Frequency,df/dt,B345_BUSA_VS Magnitude,B345_BUSA_VS Angle,B345_BUSB_VS Magnitude,B345_BUSB_VS Angle,T115_T1X_VS Magnitude,T115_T1X_VS Angle,T115_T2X_VS Magnitude,T115_T2X_VS Angle,L345_3165_IS Magnitude,L345_3165_IS Angle,L345_3619_IS Magnitude,L345_3619_IS Angle,L345_3280_IS Magnitude,L345_3280_IS Angle,L345_3921_IS Magnitude,L345_3921_IS Angle,T115_T1X_IS Magnitude,T115_T1X_IS Angle,T115_T2X_IS Magnitude,T115_T2X_IS Angle
99999,XXXXX,1/7/2021,12:18:20.233,00 00,59.995998,0,356800.5313,-28.109592,356428.5,-28.075209,117921.9453,-19.956396,118353.0469,-31.249403,222.476227,22.465397,225.222839,21.193432,512.702393,-5.397547,515.449036,-5.059494,2029.752197,-21.13097,762.644836,147.055069
99999,XXXXX,1/7/2021,12:18:20.267,00 00,59.995998,0,356789.5938,-28.16116,356428.5,-28.132515,117919.75,-20.0137,118348.6797,-31.30097,222.476227,22.373722,226.138382,21.084564,513.61792,-5.51213,516.364563,-5.12826,2031.583252,-21.199722,761.729309,147.020691
99999,XXXXX,1/7/2021,12:18:20.300,00 00,59.995998,0,356789.5938,-28.224176,356428.5,-28.19553,117919.75,-20.070992,118348.6797,-31.363987,223.391754,22.362261,225.222839,21.118942,514.533508,-5.443377,516.364563,-5.0996,2030.667725,-21.257013,762.644836,147.003494
99999,XXXXX,1/7/2021,12:18:20.333,00 00,59.994999,0,356778.6563,-28.287205,356406.625,-28.258558,117913.1875,-20.134022,118344.2891,-31.427015,222.476227,22.110159,224.307297,20.746519,514.533508,-5.706941,516.364563,-5.294411,2031.583252,-21.320044,762.644836,146.934738
99999,XXXXX,1/7/2021,12:18:20.367,00 00,59.995998,0,356789.5938,-28.338772,356417.5625,-28.310127,117915.3828,-20.185589,118346.4844,-31.478582,222.476227,22.12735,223.391754,20.87257,515.449036,-5.678295,516.364563,-5.340241,2031.583252,-21.365873,762.644836,146.929016
99999,XXXXX,1/7/2021,12:18:20.400,00 00,59.995998,0,356789.5938,-28.401802,356406.625,-28.373156,117913.1875,-20.248604,118348.6797,-31.547337,222.476227,22.241941,224.307297,21.004351,514.533508,-5.678295,516.364563,-5.328794,2030.667725,-21.434626,762.644836,146.888916
99999,XXXXX,1/7/2021,12:18:20.433,00 00,59.994999,0,356789.5938,-28.46483,356417.5625,-28.436171,117915.3828,-20.311634,118350.8672,-31.604628,222.476227,22.29924,224.307297,20.87257,513.61792,-5.672557,515.449036,-5.323057,2030.667725,-21.503393,762.644836,146.78006
99999,XXXXX,1/7/2021,12:18:20.467,00 00,59.995998,0,356778.6563,-28.522121,356417.5625,-28.493477,117915.3828,-20.368925,118353.0469,-31.667656,221.560684,22.207565,223.391754,20.643389,513.61792,-5.701217,516.364563,-5.552237,2031.583252,-21.554947,762.644836,146.7686
99999,XXXXX,1/7/2021,12:18:20.500,00 00,59.995998,0,356789.5938,-28.579414,356428.5,-28.550768,117915.3828,-20.420494,118350.8672,-31.719225,222.476227,21.966923,223.391754,20.912676,514.533508,-5.92466,516.364563,-5.638188,2031.583252,-21.60079,762.644836,146.711288
99999,XXXXX,1/7/2021,12:18:20.533,00 00,59.995998,0,356789.5938,-28.642443,356428.5,-28.613796,117915.3828,-20.489246,118350.8672,-31.782253,221.560684,22.001299,224.307297,20.889761,514.533508,-6.056441,515.449036,-5.626727,2029.752197,-21.675282,763.560364,146.602432
99999,XXXXX,1/7/2021,12:18:20.567,00 00,59.995998,0,356789.5938,-28.699734,356417.5625,-28.671089,117917.5703,-20.546551,118348.6797,-31.839544,222.476227,21.875248,225.222839,20.901222,514.533508,-6.130931,516.364563,-5.701217,2030.667725,-21.721111,763.560364,146.562317
99999,XXXXX,1/7/2021,12:18:20.600,00 00,59.995998,0,356800.5313,-28.768488,356428.5,-28.734118,117917.5703,-20.615303,118353.0469,-31.908298,221.560684,21.915356,224.307297,20.689226,513.61792,-6.130931,515.449036,-5.810077,2029.752197,-21.801325,763.560364,146.510757
99999,XXXXX,1/7/2021,12:18:20.633,00 00,59.995998,0,356800.5313,-28.825792,356428.5,-28.797132,117919.75,-20.672596,118353.0469,-31.971327,222.476227,21.806496,224.307297,20.65485,514.533508,-6.033533,515.449036,-5.724125,2029.752197,-21.858618,762.644836,146.447739
99999,XXXXX,1/7/2021,12:18:20.667,00 00,59.994999,0,356811.4688,-28.883083,356439.4375,-28.854439,117921.9453,-20.735624,118355.2422,-32.028618,222.476227,21.754929,224.307297,20.385557,514.533508,-6.125194,516.364563,-5.907475,2029.752197,-21.898724,762.644836,146.373245
99999,XXXXX,1/7/2021,12:18:20.700,00 00,59.994999,0,356811.4688,-28.951838,356439.4375,-28.923191,117921.9453,-20.804377,118355.2422,-32.091648,222.476227,21.674713,225.222839,20.391287,514.533508,-6.216869,515.449036,-5.993412,2029.752197,-21.978937,761.729309,146.270111
99999,XXXXX,1/7/2021,12:18:20.733,00 00,59.995998,0,356800.5313,-29.003405,356439.4375,-28.974758,117924.1328,-20.855946,118353.0469,-32.143215,221.560684,21.491364,224.307297,20.477232,513.61792,-6.48617,516.364563,-6.027796,2028.83667,-22.047689,762.644836,146.178436
99999,XXXXX,1/7/2021,12:18:20.767,00 00,59.994999,0,356800.5313,-29.060696,356439.4375,-29.032051,117926.3281,-20.918974,118355.2422,-32.206245,221.560684,21.611685,224.307297,20.523069,512.702393,-6.314281,515.449036,-5.947582,2027.921143,-22.122181,762.644836,146.172714
99999,XXXXX,1/7/2021,12:18:20.800,00 00,59.995998,0,356800.5313,-29.129448,356439.4375,-29.100803,117928.5078,-20.981989,118350.8672,-32.26926,221.560684,21.319475,223.391754,20.253775,514.533508,-6.64086,515.449036,-6.142393,2027.921143,-22.190933,762.644836,146.132614
99999,XXXXX,1/7/2021,12:18:20.833,00 00,59.994999,0,356811.4688,-29.192478,356439.4375,-29.163832,117930.6953,-21.050756,118355.2422,-32.332287,221.560684,21.330936,225.222839,20.219398,514.533508,-6.577831,516.364563,-6.222606,2027.921143,-22.253962,763.560364,146.046661
99999,XXXXX,1/7/2021,12:18:20.867,00 00,59.995998,0,356811.4688,-29.249769,356439.4375,-29.215401,117932.8906,-21.108047,118353.0469,-32.38958,222.476227,21.382505,224.307297,20.156376,514.533508,-6.497617,515.449036,-6.274174,2027.005615,-22.322714,763.560364,146.040939
99999,XXXXX,1/7/2021,12:18:20.900,00 00,59.994999,0,356822.4063,-29.307076,356450.4063,-29.278429,117937.2578,-21.171076,118359.6094,-32.45261,221.560684,21.439804,225.222839,20.122,513.61792,-6.537724,515.449036,-6.193961,2027.921143,-22.374283,763.560364,145.891968
99999,XXXXX,1/7/2021,12:18:20.933,00 00,59.994999,0,356822.4063,-29.364367,356461.3438,-29.33572,117941.6484,-21.228369,118366.1875,-32.509899,221.560684,21.382505,224.307297,20.270967,511.786865,-6.646597,514.533508,-6.331466,2027.005615,-22.448772,762.644836,145.846115
99999,XXXXX,1/7/2021,12:18:20.967,00 00,59.995998,0,356833.3438,-29.427395,356472.2813,-29.39875,117943.8203,-21.28566,118366.1875,-32.567207,222.476227,21.399689,224.307297,20.018864,512.702393,-6.698152,515.449036,-6.360112,2027.921143,-22.511787,762.644836,145.783112
99999,XXXXX,1/7/2021,12:18:21.000,00 00,59.994999,0,356833.3438,-29.484688,356461.3438,-29.456041,117946.0156,-21.348688,118359.6094,-32.624496,221.560684,20.947054,224.307297,19.927189,513.61792,-6.801287,516.364563,-6.543461,2027.005615,-22.580555,763.560364,145.742996
99999,XXXXX,1/7/2021,12:18:21.033,00 00,59.995998,0,356822.4063,-29.541979,356472.2813,-29.513332,117946.0156,-21.405981,118363.9922,-32.687527,222.476227,21.124672,225.222839,19.82406,514.533508,-6.892962,516.364563,-6.497617,2027.005615,-22.620661,763.560364,145.67424
99999,XXXXX,1/7/2021,12:18:21.067,00 00,59.995998,0,356833.3438,-29.599283,356472.2813,-29.570639,117948.2109,-21.463285,118366.1875,-32.74482,221.560684,21.061649,224.307297,19.749577,513.61792,-6.938806,515.449036,-6.60649,2027.005615,-22.683676,763.560364,145.634125
99999,XXXXX,1/7/2021,12:18:21.100,00 00,59.995998,0,356833.3438,-29.656576,356461.3438,-29.62793,117948.2109,-21.520576,118363.9922,-32.802109,222.476227,21.170509,224.307297,19.858437,514.533508,-6.812748,515.449036,-6.526277,2027.005615,-22.758167,763.560364,145.622681
99999,XXXXX,1/7/2021,12:18:21.133,00 00,59.995998,0,356833.3438,-29.713867,356472.2813,-29.685221,117948.2109,-21.577869,118366.1875,-32.859417,221.560684,20.855385,224.307297,19.589144,513.61792,-7.059127,515.449036,-6.732534,2027.005615,-22.82692,762.644836,145.536728
99999,XXXXX,1/7/2021,12:18:21.167,00 00,59.995998,0,356811.4688,-29.771172,356461.3438,-29.742527,117946.0156,-21.63516,118359.6094,-32.916706,221.560684,20.8783,225.222839,19.560497,513.61792,-7.099234,515.449036,-6.801287,2027.005615,-22.878487,763.560364,145.485153
99999,XXXXX,1/7/2021,12:18:21.200,00 00,59.995998,0,356822.4063,-29.828465,356461.3438,-29.794081,117946.0156,-21.686728,118357.4297,-32.968273,222.476227,20.557446,224.307297,19.606335,513.61792,-7.339875,515.449036,-6.904423,2027.005615,-22.912857,763.560364,145.399216
99999,XXXXX,1/7/2021,12:18:21.233,00 00,59.995998,0,356822.4063,-29.885756,356461.3438,-29.857109,117946.0156,-21.744034,118366.1875,-33.025566,221.560684,20.76371,223.391754,19.600605,511.786865,-7.196632,514.533508,-6.887239,2026.089966,-22.970161,763.560364,145.387756
99999,XXXXX,1/7/2021,12:18:21.267,00 00,59.995998,0,356822.4063,-29.925863,356461.3438,-29.897217,117943.8203,-21.789864,118357.4297,-33.071411,222.476227,20.523069,225.222839,19.571959,514.533508,-7.28257,515.449036,-6.887239,2027.005615,-23.004532,763.560364,145.307541
99999,XXXXX,1/7/2021,12:18:21.300,00 00,59.995998,0,356822.4063,-29.988892,356450.4063,-29.954508,117943.8203,-21.847157,118361.8047,-33.128704,221.560684,20.775171,224.307297,19.354233,514.533508,-7.2482,515.449036,-7.024744,2027.005615,-23.056099,763.560364,145.255981
99999,XXXXX,1/7/2021,12:18:21.333,00 00,59.995998,0,356833.3438,-30.040459,356461.3438,-30.011814,117946.0156,-21.904461,118363.9922,-33.185993,222.476227,20.494417,224.307297,19.348501,513.61792,-7.265385,515.449036,-7.036205,2027.005615,-23.136312,762.644836,145.192947
99999,XXXXX,1/7/2021,12:18:21.367,00 00,59.995998,0,356822.4063,-30.092028,356461.3438,-30.063381,117943.8203,-21.95603,118363.9922,-33.231838,222.476227,20.431395,224.307297,19.331318,513.61792,-7.494565,514.533508,-7.041928,2027.005615,-23.164959,762.644836,145.124191
99999,XXXXX,1/7/2021,12:18:21.400,00 00,59.995998,0,356811.4688,-30.143595,356450.4063,-30.114935,117941.6484,-22.007584,118359.6094,-33.289131,222.476227,20.494417,225.222839,19.279749,511.786865,-7.47738,515.449036,-7.036205,2027.005615,-23.210804,763.560364,145.038254
99999,XXXXX,1/7/2021,12:18:21.433,00 00,59.995998,0,356811.4688,-30.200888,356450.4063,-30.172241,117939.4531,-22.059151,118361.8047,-33.340698,222.476227,20.299612,225.222839,19.102131,512.702393,-7.517487,514.533508,-7.162249,2027.921143,-23.268095,763.560364,145.06691
99999,XXXXX,1/7/2021,12:18:21.467,00 00,59.995998,0,356811.4688,-30.258179,356450.4063,-30.229532,117937.2578,-22.116457,118357.4297,-33.403725,222.476227,20.219398,225.222839,19.027647,512.702393,-7.58624,515.449036,-7.271109,2027.921143,-23.325386,763.560364,144.975235
99999,XXXXX,1/7/2021,12:18:21.500,00 00,59.997002,0,356811.4688,-30.298285,356439.4375,-30.26964,117935.0703,-22.162287,118357.4297,-33.443832,223.391754,20.253775,225.222839,19.021915,513.61792,-7.500302,514.533508,-7.2482,2027.005615,-23.394154,763.560364,144.93512
99999,XXXXX,1/7/2021,12:18:21.533,00 00,59.995998,0,356800.5313,-30.34413,356439.4375,-30.315483,117935.0703,-22.208132,118355.2422,-33.489662,222.476227,19.961565,225.222839,18.913057,513.61792,-7.66073,514.533508,-7.294031,2027.921143,-23.411337,764.475891,144.912201
99999,XXXXX,1/7/2021,12:18:21.567,00 00,59.995998,0,356800.5313,-30.401421,356439.4375,-30.372776,117932.8906,-22.259686,118357.4297,-33.546955,222.476227,20.23086,224.307297,18.741169,512.702393,-7.580516,514.533508,-7.322677,2027.005615,-23.480089,764.475891,144.88356
99999,XXXXX,1/7/2021,12:18:21.600,00 00,59.997002,0,356822.4063,-30.45299,356461.3438,-30.424343,117939.4531,-22.311253,118363.9922,-33.598522,222.476227,20.196484,225.222839,18.75836,511.786865,-7.649269,514.533508,-7.379982,2027.921143,-23.531658,763.560364,144.797623
99999,XXXXX,1/7/2021,12:18:21.633,00 00,59.995998,0,356811.4688,-30.493095,356450.4063,-30.464451,117935.0703,-22.357098,118361.8047,-33.63863,221.560684,20.024595,224.307297,18.75836,511.786865,-7.654993,513.61792,-7.454458,2027.005615,-23.554581,763.560364,144.768967
99999,XXXXX,1/7/2021,12:18:21.667,00 00,59.997002,0,356822.4063,-30.544664,356461.3438,-30.510281,117937.2578,-22.402927,118361.8047,-33.690197,222.476227,19.915735,224.307297,18.706793,511.786865,-7.821157,514.533508,-7.494565,2027.005615,-23.606148,765.391418,144.705948
99999,XXXXX,1/7/2021,12:18:21.700,00 00,59.995998,0,356811.4688,-30.590494,356461.3438,-30.56185,117935.0703,-22.454496,118359.6094,-33.736031,222.476227,19.726656,225.222839,18.678146,511.786865,-7.901371,513.61792,-7.511764,2027.005615,-23.651979,764.475891,144.642914
99999,XXXXX,1/7/2021,12:18:21.733,00 00,59.997002,0,356822.4063,-30.630602,356472.2813,-30.601955,117939.4531,-22.494602,118361.8047,-33.77615,223.391754,19.629257,226.138382,18.489065,513.61792,-7.88991,514.533508,-7.506026,2026.089966,-23.680624,764.475891,144.591354
99999,XXXXX,1/7/2021,12:18:21.767,00 00,59.997002,0,356833.3438,-30.682169,356472.2813,-30.653524,117937.2578,-22.546171,118361.8047,-33.827705,223.391754,19.80687,226.138382,18.431774,511.786865,-7.88991,513.61792,-7.494565,2027.005615,-23.743654,763.560364,144.534058
99999,XXXXX,1/7/2021,12:18:21.800,00 00,59.997002,0,356833.3438,-30.722277,356472.2813,-30.69363,117941.6484,-22.586277,118366.1875,-33.873547,223.391754,19.669363,226.138382,18.196857,511.786865,-7.918556,514.533508,-7.58624,2027.005615,-23.772299,764.475891,144.482483
99999,XXXXX,1/7/2021,12:18:21.833,00 00,59.997002,0,356833.3438,-30.773844,356472.2813,-30.750921,117939.4531,-22.637846,118366.1875,-33.925117,223.391754,19.69228,225.222839,18.208319,510.871307,-7.907095,513.61792,-7.677915,2027.921143,-23.835329,764.475891,144.419464
99999,XXXXX,1/7/2021,12:18:21.867,00 00,59.997002,0,356855.25,-30.813951,356483.1875,-30.785305,117943.8203,-22.677952,118372.75,-33.959484,222.476227,19.359962,226.138382,18.105188,510.871307,-7.981585,512.702393,-7.723745,2026.089966,-23.858236,763.560364,144.425201
99999,XXXXX,1/7/2021,12:18:21.900,00 00,59.998001,0,356855.25,-30.848333,356494.1563,-30.813951,117946.0156,-22.712322,118370.5547,-33.99387,223.391754,19.417261,226.138382,18.265615,511.786865,-8.11909,512.702393,-7.700837,2026.089966,-23.89262,764.475891,144.385086
99999,XXXXX,1/7/2021,12:18:21.933,00 00,59.997002,0,356844.2813,-30.894165,356494.1563,-30.865519,117946.0156,-22.758167,118370.5547,-34.033974,223.391754,19.147968,226.138382,17.950485,511.786865,-8.159197,514.533508,-7.832618,2026.089966,-23.949911,764.475891,144.344986
99999,XXXXX,1/7/2021,12:18:21.967,00 00,59.997002,0,356866.1875,-30.934271,356505.0938,-30.905626,117946.0156,-22.798273,118377.1172,-34.079807,223.391754,19.388609,226.138382,18.036428,510.871307,-8.107629,512.702393,-7.654993,2026.089966,-23.96711,763.560364,144.322067
99999,XXXXX,1/7/2021,12:18:22.000,00 00,59.997002,0,356855.25,-30.974379,356505.0938,-30.945732,117946.0156,-22.838381,118377.1172,-34.119911,224.307297,19.233912,225.222839,17.709845,510.871307,-8.056062,512.702393,-7.803973,2026.089966,-24.035862,762.644836,144.333527
99999,XXXXX,1/7/2021,12:18:22.033,00 00,59.998001,0,356866.1875,-31.008762,356505.0938,-30.974379,117950.3984,-22.878487,118379.3125,-34.14856,223.391754,19.365694,225.222839,17.9333,509.95578,-8.142013,511.786865,-7.821157,2025.174438,-24.070232,763.560364,144.241852
99999,XXXXX,1/7/2021,12:18:22.067,00 00,59.997002,0,356866.1875,-31.037407,356505.0938,-31.008762,117950.3984,-22.907133,118381.5078,-34.182941,224.307297,19.147968,226.138382,17.841625,510.871307,-8.124827,512.702393,-7.849803,2026.089966,-24.087431,762.644836,144.201736
99999,XXXXX,1/7/2021,12:18:22.100,00 00,59.998001,0,356877.0938,-31.077515,356527,-31.048868,117952.5781,-22.941517,118383.6797,-34.217323,223.391754,19.147968,225.222839,18.002052,509.040253,-8.159197,511.786865,-7.970124,2025.174438,-24.110338,763.560364,144.13298
99999,XXXXX,1/7/2021,12:18:22.133,00 00,59.998001,0,356888.0625,-31.106161,356527,-31.077515,117954.7734,-22.975885,118381.5078,-34.251694,223.391754,18.792736,226.138382,17.589523,511.786865,-8.22795,512.702393,-7.981585,2026.089966,-24.144722,762.644836,144.150177
99999,XXXXX,1/7/2021,12:18:22.167,00 00,59.998001,0,356888.0625,-31.146267,356516.0313,-31.11762,117954.7734,-23.010269,118381.5078,-34.286079,222.476227,18.838573,226.138382,17.686928,509.95578,-8.462868,512.702393,-8.050338,2026.089966,-24.196291,763.560364,144.058502
99999,XXXXX,1/7/2021,12:18:22.200,00 00,59.998001,0,356888.0625,-31.174913,356527,-31.146267,117954.7734,-23.044638,118381.5078,-34.314724,223.391754,19.016186,226.138382,17.738489,509.95578,-8.445683,511.786865,-7.952939,2026.089966,-24.219212,762.644836,143.989746
99999,XXXXX,1/7/2021,12:18:22.233,00 00,59.998001,0,356888.0625,-31.203558,356527,-31.174913,117954.7734,-23.06756,118379.3125,-34.343369,223.391754,18.907326,226.138382,17.738489,510.871307,-8.468591,512.702393,-7.987309,2026.089966,-24.270767,762.644836,144.064224
99999,XXXXX,1/7/2021,12:18:22.267,00 00,59.999001,0,356899,-31.237942,356527,-31.209295,117954.7734,-23.101944,118383.6797,-34.377754,224.307297,18.935972,227.053925,17.767141,511.786865,-8.22795,512.702393,-7.924293,2027.005615,-24.247858,762.644836,143.972565
99999,XXXXX,1/7/2021,12:18:22.300,00 00,59.997002,0,356888.0625,-31.266588,356527,-31.232204,117950.3984,-23.130589,118377.1172,-34.406399,224.307297,18.804197,226.138382,17.704113,511.786865,-8.428484,512.702393,-8.078983,2026.089966,-24.293688,763.560364,143.966827
99999,XXXXX,1/7/2021,12:18:22.333,00 00,59.999001,0,356888.0625,-31.295233,356516.0313,-31.260864,117948.2109,-23.159235,118381.5078,-34.435043,222.476227,18.87295,225.222839,17.555147,509.95578,-8.388377,511.786865,-8.159197,2026.089966,-24.333796,763.560364,143.903793
99999,XXXXX,1/7/2021,12:18:22.367,00 00,59.998001,0,356866.1875,-31.312418,356516.0313,-31.289511,117948.2109,-23.17642,118377.1172,-34.457966,222.476227,18.850027,225.222839,17.64109,509.95578,-8.554543,512.702393,-8.124827,2027.921143,-24.368179,762.644836,143.909531
99999,XXXXX,1/7/2021,12:18:22.400,00 00,59.998001,0,356877.0938,-31.329617,356516.0313,-31.30097,117946.0156,-23.193619,118379.3125,-34.475151,222.476227,18.901596,225.222839,17.686928,510.871307,-8.548805,512.702393,-8.216489,2027.005615,-24.350981,762.644836,143.898071
99999,XXXXX,1/7/2021,12:18:22.433,00 00,59.998001,0,356866.1875,-31.369724,356505.0938,-31.341078,117943.8203,-23.227987,118377.1172,-34.509533,223.391754,18.741169,226.138382,17.515039,510.871307,-8.543081,513.61792,-8.273794,2027.921143,-24.414009,762.644836,143.875153
99999,XXXXX,1/7/2021,12:18:22.467,00 00,59.998001,0,356866.1875,-31.386908,356505.0938,-31.358263,117939.4531,-23.245173,118377.1172,-34.532444,223.391754,18.712523,226.138382,17.457741,511.786865,-8.502975,513.61792,-8.153474,2028.83667,-24.3911,762.644836,143.840775
99999,XXXXX,1/7/2021,12:18:22.500,00 00,59.998001,0,356866.1875,-31.40983,356494.1563,-31.381186,117935.0703,-23.268095,118372.75,-34.549641,223.391754,18.632309,226.138382,17.40045,512.702393,-8.548805,514.533508,-8.245149,2028.83667,-24.42547,763.560364,143.903793
99999,XXXXX,1/7/2021,12:18:22.533,00 00,59.998001,0,356855.25,-31.455662,356494.1563,-31.421291,117928.5078,-23.308201,118374.9453,-34.59547,222.476227,18.787006,225.222839,17.681198,510.871307,-8.634756,512.702393,-8.319625,2028.83667,-24.459854,763.560364,143.835037
99999,XXXXX,1/7/2021,12:18:22.567,00 00,59.999001,0,356855.25,-31.478582,356494.1563,-31.449938,117928.5078,-23.331123,118372.75,-34.618393,222.476227,18.609386,226.138382,17.303045,510.871307,-8.777999,512.702393,-8.342546,2029.752197,-24.459854,763.560364,143.743362
99999,XXXXX,1/7/2021,12:18:22.600,00 00,59.999001,0,356855.25,-31.472845,356494.1563,-31.444201,117926.3281,-23.325386,118377.1172,-34.618393,222.476227,18.941702,225.222839,17.452011,510.871307,-8.577464,513.61792,-8.365469,2029.752197,-24.459854,763.560364,143.817856
99999,XXXXX,1/7/2021,12:18:22.633,00 00,59.998001,0,356855.25,-31.51869,356494.1563,-31.490044,117921.9453,-23.365494,118374.9453,-34.658501,222.476227,18.68387,225.222839,17.366066,511.786865,-8.7608,514.533508,-8.37693,2030.667725,-24.482761,763.560364,143.709
99999,XXXXX,1/7/2021,12:18:22.667,00 00,59.998001,0,356855.25,-31.541613,356483.1875,-31.507229,117917.5703,-23.388414,118370.5547,-34.681423,223.391754,18.506258,225.222839,17.348883,512.702393,-8.766538,514.533508,-8.474328,2030.667725,-24.517145,764.475891,143.720459
99999,XXXXX,1/7/2021,12:18:22.700,00 00,59.999001,0,356844.2813,-31.575981,356472.2813,-31.547337,117911.0078,-23.417061,118366.1875,-34.715794,223.391754,18.511988,226.138382,17.348883,512.702393,-8.777999,514.533508,-8.4113,2031.583252,-24.522869,762.644836,143.657425
99999,XXXXX,1/7/2021,12:18:22.733,00 00,59.998001,0,356833.3438,-31.575981,356472.2813,-31.547337,117906.625,-23.417061,118363.9922,-34.721531,222.476227,18.643763,226.138382,17.348883,512.702393,-8.806644,514.533508,-8.439945,2031.583252,-24.511421,764.475891,143.703262
99999,XXXXX,1/7/2021,12:18:22.767,00 00,59.998001,0,356811.4688,-31.62755,356439.4375,-31.598904,117902.2578,-23.46863,118361.8047,-34.773083,223.391754,18.712523,225.222839,17.388988,513.61792,-8.732155,514.533508,-8.428484,2032.498779,-24.574436,764.475891,143.611588
99999,XXXXX,1/7/2021,12:18:22.800,00 00,59.999001,0,356833.3438,-31.639011,356461.3438,-31.610365,117902.2578,-23.474367,118363.9922,-34.77882,222.476227,18.586472,226.138382,17.320236,511.786865,-8.875397,514.533508,-8.554543,2033.414307,-24.585897,761.729309,143.577209
99999,XXXXX,1/7/2021,12:18:22.833,00 00,59.999001,0,356811.4688,-31.661932,356439.4375,-31.633287,117895.6797,-23.497274,118355.2422,-34.807468,222.476227,18.655224,225.222839,17.268669,513.61792,-8.863936,515.449036,-8.560266,2032.498779,-24.585897,763.560364,143.582932
99999,XXXXX,1/7/2021,12:18:22.867,00 00,59.998001,0,356811.4688,-31.70204,356439.4375,-31.673393,117893.5,-23.537382,118350.8672,-34.847572,222.476227,18.460421,225.222839,17.463472,512.702393,-9.047286,515.449036,-8.692047,2033.414307,-24.643188,764.475891,143.577209
99999,XXXXX,1/7/2021,12:18:22.900,00 00,59.999001,0,356811.4688,-31.696302,356439.4375,-31.667656,117895.6797,-23.537382,118355.2422,-34.84185,222.476227,18.58074,225.222839,17.360344,513.61792,-9.110314,514.533508,-8.617571,2032.498779,-24.631742,763.560364,143.571472
99999,XXXXX,1/7/2021,12:18:22.933,00 00,59.999001,0,356833.3438,-31.724949,356461.3438,-31.696302,117897.8672,-23.566042,118361.8047,-34.864758,223.391754,18.529173,225.222839,17.360344,513.61792,-9.075932,515.449036,-8.525896,2033.414307,-24.643188,763.560364,143.548569
99999,XXXXX,1/7/2021,12:18:22.967,00 00,59.998001,0,356833.3438,-31.759331,356472.2813,-31.730686,117900.0625,-23.60041,118366.1875,-34.899143,222.476227,18.712523,224.307297,17.457741,513.61792,-9.001441,514.533508,-8.692047,2032.498779,-24.677572,761.729309,143.52565
99999,XXXXX,1/7/2021,12:18:23.000,00 00,59.998001,0,356822.4063,-31.799438,356461.3438,-31.770792,117900.0625,-23.640518,118366.1875,-34.944973,222.476227,18.729708,225.222839,17.262938,513.61792,-8.863936,514.533508,-8.697784,2033.414307,-24.711956,762.644836,143.474075
99999,XXXXX,1/7/2021,12:18:23.033,00 00,59.998001,0,356833.3438,-31.83382,356461.3438,-31.805162,117897.8672,-23.6749,118361.8047,-34.973618,223.391754,18.328638,225.222839,17.291584,514.533508,-8.967072,516.364563,-8.783722,2032.498779,-24.76351,763.560364,143.405319
99999,XXXXX,1/7/2021,12:18:23.067,00 00,59.999001,0,356822.4063,-31.862467,356461.3438,-31.83382,117900.0625,-23.697809,118366.1875,-35.002277,222.476227,18.741169,224.307297,17.268669,512.702393,-9.110314,514.533508,-8.755076,2032.498779,-24.79217,762.644836,143.365219
99999,XXXXX,1/7/2021,12:18:23.100,00 00,59.998001,0,356833.3438,-31.891113,356461.3438,-31.862467,117902.2578,-23.732193,118361.8047,-35.030922,221.560684,18.39739,225.222839,17.251476,514.533508,-9.230636,515.449036,-8.777999,2032.498779,-24.820816,762.644836,143.313644
99999,XXXXX,1/7/2021,12:18:23.133,00 00,59.998001,0,356811.4688,-31.914036,356439.4375,-31.885376,117902.2578,-23.755114,118355.2422,-35.053833,222.476227,18.540634,225.222839,17.32596,514.533508,-9.104577,515.449036,-8.812368,2032.498779,-24.872383,762.644836,143.302185
99999,XXXXX,1/7/2021,12:18:23.167,00 00,59.999001,0,356800.5313,-31.931219,356439.4375,-31.896837,117900.0625,-23.772299,118350.8672,-35.07103,223.391754,18.620848,225.222839,17.388988,515.449036,-9.213437,516.364563,-8.82383,2031.583252,-24.883844,762.644836,143.313644
99999,XXXXX,1/7/2021,12:18:23.200,00 00,59.998001,0,356811.4688,-31.96559,356439.4375,-31.936943,117902.2578,-23.806683,118353.0469,-35.1054,221.560684,18.603657,225.222839,17.417635,514.533508,-9.219174,515.449036,-8.949887,2031.583252,-24.912491,761.729309,143.262085
99999,XXXXX,1/7/2021,12:18:23.233,00 00,59.998001,0,356822.4063,-31.994249,356450.4063,-31.96559,117908.8203,-23.841051,118357.4297,-35.13406,221.560684,18.471882,224.307297,17.194185,514.533508,-9.242096,516.364563,-8.955611,2030.667725,-24.958321,761.729309,143.216248
99999,XXXXX,1/7/2021,12:18:23.267,00 00,59.998001,0,356800.5313,-32.028618,356439.4375,-31.999973,117906.625,-23.875435,118353.0469,-35.16843,220.645142,18.855759,224.307297,17.452011,513.61792,-9.328033,516.364563,-8.949887,2030.667725,-25.004166,761.729309,143.158951
99999,XXXXX,1/7/2021,12:18:23.300,00 00,59.998001,0,356811.4688,-32.057262,356439.4375,-32.028618,117911.0078,-23.904081,118353.0469,-35.197075,221.560684,18.609386,224.307297,17.440557,514.533508,-9.35668,517.28009,-9.047286,2030.667725,-25.061457,762.644836,143.187607
